AcresBurned,Active,AdminUnit,AirTankers,ArchiveYear,CalFireIncident,CanonicalUrl,ConditionStatement,ControlStatement,Counties,CountyIds,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,FuelType,Helicopters,Injuries,Latitude,Location,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Public,SearchDescription,SearchKeywords,Started,Status,StructuresDamaged,StructuresDestroyed,StructuresEvacuated,StructuresThreatened,UniqueId,Updated,WaterTenders,Date_Started,Date_Extinguished,Length,fire_aqi,pm25_int,pm25_max,pm25_1day,nearby_cities,nearby_pop,nearby_green,available_green,nearby_maxdensity,County_up,month,ct_mth,County,2019,diff,dratio,income,year,temp,precip,dangerous
860.0,False,CAL FIRE Butte Unit / Butte County Fire,,2015,True,/incidents/2015/10/3/meridian-fire/,,,Butte,4,2.0,3.0,18.0,2015-10-04T18:40:00Z,,False,True,,,,0.0,"off Hwy 99 & Meridian Rd, north of Chico",0.0,True,Meridian Fire,100.0,102.0,True,"The Meridian Fire started on October 3 off Hwy 99 & Meridian Rd, north of Chico in Butte County.","Meridian Fire, off Hwy 99 & Meridian Rd, north of Chico, Butte County",2015-10-03T21:15:00Z,Finalized,,,,,88e1ae5b-593f-4d0d-958d-bd56a877a535,2015-10-04T18:40:00Z,2.0,2015-10-03,2015-10-04,1.0,"(-0.3000000000000007, 0.40000000000000036, -0.6999999999999993)",-0.3000000000000007,0.4000000000000003,-0.6999999999999993,[],0,0.0,0.0,,BUTTE,10,0.4,BUTTE,1396.246344,-5.5493570000001,-0.0039744827435695,24067,2015,72.2,0.27,0
400.0,False,CAL FIRE Butte Unit,,2015,True,/incidents/2015/7/29/swedes-fire/,"Fire crews will remain the area for several days.

<p>Updated acreage due to better mapping.",,Butte,4,,,,2015-08-03T17:00:00Z,,False,True,,,,39.43963,"Swedes Flat Road, 3 miles north of Bangor",-121.38794,True,Swedes Fire,100.0,8.0,True,"The Swedes fire started on July 29, 2015 and burned 400 acres off Swedes Flat Road, 3 miles north of Bangor in Butte County.","Swedes Fire, Swedes Flat Road, July 29, 2015, Butte County, ",2015-07-29T11:25:00Z,Finalized,,16.0,,,7428460d-f47d-45c0-8a86-3fb653829860,2015-08-03T17:00:00Z,,2015-07-29,2015-08-03,5.0,"(32.2, 13.9, 3.700000000000001)",32.2,13.9,3.700000000000001,"['Challenge-Brownsville' 'Loma Rica' 'Oroville' 'Oroville East' 'Palermo'
 'South Oroville' 'Thermalito']",76376,29467.4,21520.7,578.0,BUTTE,7,1.0,BUTTE,1396.246344,-5.5493570000001,-0.0039744827435695,24067,2015,77.0,0.06,0
72.0,False,CAL FIRE Butte Unit,4.0,2015,True,/incidents/2015/9/2/olive-fire/,Fire crews battled a wildland fire that threatened several structures in the area. Aircraft and ground crews held the fire at 51 acres and limited damage to one travel trailer. Crews will remain at scene throughout the night.,Temporary road closure to Mission Olive Road,Butte,4,5.0,3.0,14.0,2015-09-03T19:35:00Z,,False,True,,3.0,,26.42,"Off of Olive Tree Lane, south of Oroville ",-121.0,True,Olive Fire,100.0,190.0,True,"Olive Fire, Butte County, Olive Tree Lane, south of Oroville","The Olive Fire started on September 2, 2015 off of Olive Tree Lane, south of Oroville (Butte County).",2015-09-02T13:18:00Z,Finalized,,1.0,,,3435fd06-f77e-42c3-8fa5-261cf0cb828c,2015-09-03T19:35:00Z,5.0,2015-09-02,2015-09-03,1.0,"(-2.8999999999999986, -0.7999999999999989, -0.7999999999999989)",-2.8999999999999986,-0.7999999999999989,-0.7999999999999989,[],0,0.0,0.0,,BUTTE,9,0.7,BUTTE,1396.246344,-5.5493570000001,-0.0039744827435695,24067,2015,75.5,0.07,0
850.0,False,CAL FIRE / Butte County Fire,,2016,True,/incidents/2016/9/5/saddle-fire/,"Fire crews will continue to work in the area for several days.
<p>Residents are urged to use caution when traveling in the fire areas. Emergency equipment and personnel will be working throughout the day and night.
<p>The Lime Saddle Marina & Campground and the Lake Oroville Boat Ramp at Lime Saddle are
now open to the public.",Nelson Bar Road at Lunt Road will reopen at 6:00 p.m. tonight (9/7/2016),Butte,4,4.0,2.0,3.0,2016-09-12T14:51:00Z,,False,True,,,3.0,39.6871,"Off Pentz Rd & Lime Saddle Rd, south of Paradise",-121.571,True,Saddle Fire,100.0,133.0,True,"The Saddle Fire started on September 5, 2016 off Pentz Rd & Lime Saddle Rd, south of Paradise (Butte County) and burned 850 acres.","Saddle Fire, Pentz Rd, Lime Saddle Rd, Paradise, Butte County",2016-09-05T16:28:00Z,Finalized,,3.0,,,c94fda40-ab7a-42d1-bfc9-ca5f39fb6e7d,2016-09-12T14:51:00Z,2.0,2016-09-05,2016-09-12,7.0,"(94.6, 17.45, 17.45)",94.6,17.45,17.45,"['Chico' 'Concow' 'Durham' 'Magalia' 'Oroville' 'Oroville East' 'Paradise'
 'South Oroville' 'Thermalito']",208696,56279.7,37348.3,1191.0,BUTTE,9,0.7,BUTTE,1396.246344,-5.5493570000001,-0.0039744827435695,24067,2016,76.2,0.0,0
550.0,False,CAL FIRE Butte Unit,,2016,True,/incidents/2016/8/2/99-fire/,,,Butte,4,,,,2016-08-03T08:00:00Z,,False,True,,,,39.6708,"Off of Highway 99 and Neal Road, south of Chico",-121.7192,False,99 Fire,100.0,,True,"The 99 Fire started on August 2, 2016 off of Highway 99 and Neal Rd, south of Chico (Butte County).","99 Fire, Butte County, Highway 99, Neal Road, South of Chico",2016-08-02T14:35:00Z,Finalized,,,,,e5122d1e-2bfc-4fa6-8152-da309e02c004,2016-08-03T08:00:00Z,,2016-08-02,2016-08-03,1.0,"(-3.5, -1.25, -1.25)",-3.5,-1.25,-1.25,['Chico' 'Concow' 'Durham' 'Magalia' 'Oroville' 'Paradise' 'Thermalito'],198019,49884.1,33205.0,1191.0,BUTTE,8,1.0,BUTTE,1396.246344,-5.5493570000001,-0.0039744827435695,24067,2016,76.9,0.0,0
130.0,False,CAL FIRE Butte Unit,,2016,True,/incidents/2016/9/22/bangor-fire/,,,Butte,4,,,,2016-09-23T10:30:00Z,,False,True,,,,39.4403,"off Oro-Bangor Highway & Swedes Flat, 7 miles SE of Oroville",-121.42647,False,Bangor Fire,100.0,,True,The Bangor Fire burned 130 acres off Oro-Bangor Hwy and Swedes Flat Rd 7 miles SE of Oroville in September 2016.,"Bangor Fire, Oro Bangor Hwy, Swedes Flat Rd, Oroville, September 2016, Butte County",2016-09-22T11:45:00Z,Finalized,,,,,b4940174-75d0-4f5e-b505-4a66c17a9157,2016-09-23T10:30:00Z,,2016-09-22,2016-09-23,1.0,"(3.3999999999999986, 3.0500000000000007, 0.34999999999999964)",3.3999999999999986,3.0500000000000007,0.3499999999999996,"['Challenge-Brownsville' 'Loma Rica' 'Oroville' 'Oroville East' 'Palermo'
 'South Oroville' 'Thermalito']",76376,29467.4,21520.7,578.0,BUTTE,9,0.7,BUTTE,1396.246344,-5.5493570000001,-0.0039744827435695,24067,2016,71.7,0.01,0
88.0,False,CAL FIRE Butte Unit,,2016,True,/incidents/2016/8/26/santos-fire/,,Hwy 32 is open to one-lane traffic,Butte,4,,,,2016-08-30T18:40:00Z,,False,True,,,,39.79547,"off Hwy 32 at Santos Ranch Rd, south of Forest Ranch",-121.71662,True,Santos Fire,100.0,,True,"The Santos Fire started on August 30, 2016 off Hwy 32 at Santos Ranch Rd, south of Forest Ranch (Butte County).","Santos Fire, Hwy 32, Santos Ranch Rd, south of Forest Ranch, Butte County",2016-08-26T15:30:00Z,Finalized,,,,,c55cc099-43f6-4a55-81b4-59ee03618511,2016-08-30T18:40:00Z,,2016-08-26,2016-08-30,4.0,"(6.549999999999997, 4.75, 1.0500000000000007)",6.549999999999997,4.75,1.0500000000000007,['Chico' 'Concow' 'Durham' 'Magalia' 'Paradise'],141612,44052.0,27804.4,1191.0,BUTTE,8,1.0,BUTTE,1396.246344,-5.5493570000001,-0.0039744827435695,24067,2016,76.2,0.0,0
150.0,False,CAL FIRE/Butte County Fire,,2017,True,/incidents/2017/10/9/honey-fire/,"<a href=""https://twitter.com/CALFIRE_ButteCo"" target=""_blank"">CAL FIRE / Butte County Fire Twitter</a>
",Honey Run Road remains closed in the fire area.,Butte,4,,,,2018-01-09T13:34:00Z,,False,True,,,,39.74679,"Honey Run Rd & Merlin Ln, southwest of Paradise ",-121.67261,True,Honey Fire,100.0,13.0,True,"The Honey Fire started on October 09, 2017 off Honey Run Rd & Merlin Ln, southwest of Paradise in Butte County. It was contained on October 16, 2017 at 150 acres.","Honey Run Rd & Merlin Ln, southwest of Paradise, October 2017, Honey Fire, Butte County ",2017-10-09T15:05:00Z,Finalized,,,,,579d5d2a-0e51-4058-92c7-37abd7fe4aad,2018-01-09T13:34:00Z,,2017-10-09,2018-01-09,92.0,"(588.8, 48.6, 48.6)",588.8,48.6,48.6,['Chico' 'Concow' 'Durham' 'Magalia' 'Paradise'],141612,44052.0,27804.4,1191.0,BUTTE,10,0.4,BUTTE,1396.246344,-5.5493570000001,-0.0039744827435695,24067,2017,71.9,0.41,0
153336.0,False,"Unified Command: CAL FIRE, Butte County Sheriff Department, Paradise Police Department, USFS",,2018,True,/incidents/2018/11/8/camp-fire/,"<a href=""http://cdfdata.fire.ca.gov/pub/cdf/images/incidentfile2277_4330.pdf"" target=""_blank"">Camp Fire WERT Report</a>",See Incident Update,Butte,4,11.0,3.0,73.0,2018-11-25T08:00:00Z,85.0,False,True,,2.0,3.0,39.8134,Pulga Road at Camp Creek Road near Jarbo Gap,-121.4347,True,Camp Fire,100.0,1065.0,True,"The Camp Fire started on November 8, 2018 off Pulga Road at Camp Creek Road near Jarbo Gap (Butte County) and burned 153,336 acres. It was contained November 25, 2018. ","Camp Creek Rd, Highway 70, Feather River Canyon, Pulga, Butte County, November 2018",2018-11-08T06:33:00Z,Finalized,,18804.0,,,75dafe80-f18a-4a4a-9a37-4b564c5f6014,2019-11-15T09:30:48.693Z,3.0,2018-11-08,2018-11-25,17.0,"(2292.5000000000005, 405.40000000000003, 268.1)",2292.5000000000005,405.4,268.1,['Concow' 'Magalia' 'Paradise'],17957,17736.7,6213.6,316.0,BUTTE,11,0.1,BUTTE,1396.246344,-5.5493570000001,-0.0039744827435695,24067,2018,63.7,0.99,1
550.0,False,CAL FIRE Butte Unit/Butte County Fire Department,,2018,True,/incidents/2018/10/30/june-fire/,,,Butte,4,,,,2019-01-04T08:50:00Z,,False,True,,,,39.36529,"Four Junes Way and Palermo, south of Palermo ",-121.51707,False,June Fire,100.0,,True,"The June Fire started on October 30, 2018 at Four Junes Way and Palermo, south of Palermo in Butte County. It burned 550 acres, and was contained on October 31, 2018.","June Fire, October 30, Palermo, Butte County",2018-10-30T14:46:00Z,Finalized,,,,,7ee82e4f-f5e8-4278-b4e7-e82c390b395e,2019-01-04T08:50:00Z,,2018-10-30,2019-01-04,66.0,"(2336.1, 405.40000000000003, -2.5)",2336.1,405.4,-2.5,"['Biggs' 'Gridley' 'Loma Rica' 'Oroville' 'Oroville East' 'Palermo'
 'South Oroville' 'Thermalito']",86773,27321.0,21094.7,1342.0,BUTTE,10,0.4,BUTTE,1396.246344,-5.5493570000001,-0.0039744827435695,24067,2018,63.7,0.99,1
496.0,False,CAL FIRE Butte County Fire ,0.0,2019,True,/incidents/2019/9/7/swedes-fire/,"Fire line personnel have reached 100% containment on the Swedes Fire. All firefighters have been released from the incident. The fire will remain in patrol status for the next few days, being checked daily for smoke and hot spots.

Fire suppression repair continues as well, so we ask that residents and others be careful when traveling in the area, as heavy equipment will be on the roadways.",,Butte,4,0.0,2.0,0.0,2019-09-13T19:00:00Z,,False,True,,0.0,,39.45296,"Swedes Flat Road and Oro Bangor Highway, east of Oroville",-121.412619,True,Swedes Fire,100.0,16.0,True,"The Swedes Fire started September 7, 2019 off Swedes Flat Road and Oro Banger Highway, east of Oroville in Butte County.",,2019-09-07T15:06:00Z,Finalized,0.0,2.0,,,63a43984-64ce-40aa-bbc3-98330a46353f,2019-09-13T19:59:37.507Z,6.0,2019-09-07,2019-09-13,6.0,"(4.000000000000007, 6.800000000000001, -1.0999999999999996)",4.000000000000007,6.800000000000001,-1.0999999999999996,"['Challenge-Brownsville' 'Loma Rica' 'Oroville' 'Oroville East' 'Palermo'
 'South Oroville' 'Thermalito']",76376,29467.4,21520.7,578.0,BUTTE,9,0.7,BUTTE,1396.246344,-5.5493570000001,-0.0039744827435695,24067,2019,77.6,0.01,0
58.0,False,CAL FIRE Butte Unit,,2019,True,/incidents/2019/9/6/forbestown-fire/,,,Butte,4,,1.0,10.0,2019-09-12T18:49:00Z,,False,True,,,,39.470333,"Forbestown Road and Hurleton Swedes Flat Road, east of Oroville ",-121.412333,False,Forbestown Fire,100.0,105.0,True,"The Forbestown Fire started September 6, 2019 off Forbestown Road and Hurleton Swedes Flat Road, east of Oroville in Butte County.",,2019-09-06T15:18:52Z,Finalized,,,,,2de3ab6b-60c5-4400-9bff-74c79ed7d553,2019-09-13T09:42:08.84Z,3.0,2019-09-06,2019-09-12,6.0,"(-0.3999999999999915, 4.800000000000001, -1.3999999999999995)",-0.3999999999999915,4.800000000000001,-1.3999999999999997,"['Challenge-Brownsville' 'Loma Rica' 'Oroville' 'Oroville East' 'Palermo'
 'South Oroville' 'Thermalito']",76376,29467.4,21520.7,578.0,BUTTE,9,0.7,BUTTE,1396.246344,-5.5493570000001,-0.0039744827435695,24067,2019,77.6,0.01,0
2060.0,False,Sequoia National Forest,,2013,False,/incidents/2013/8/24/fish-fire/,,,Tulare,54,,,,2013-09-24T20:15:00Z,,False,True,,,,36.208,Golden Trout Wilderness on the Sequoia National Forest.,-118.444,False,Fish Fire,100.0,,True,The Fish Fire burned August 2013 in the Golden Trout Wilderness on the Sequoia National Forest in Tulare County.,"Fish Fire, August 2013, September 2013, Golden Trout Wilderness, Sequoia National Forest, Tulare County",2013-08-24T14:31:00Z,Finalized,,,,,a4de6058-c68c-4924-bfb5-dc8ecc3b54c0,2013-09-24T20:15:00Z,,2013-08-24,2013-09-24,31.0,"(-72.59999999999997, 6.9, -4.6)",-72.59999999999997,6.9,-4.6,[],0,0.0,0.0,,TULARE,8,1.0,TULARE,4162.198178,1585.5053879999996,0.3809298164562311,22994,2013,71.2,0.42,0
134.0,False,Sequoia National Forest,,2013,False,/incidents/2013/9/8/angora-fire/,,,Tulare,54,,,,2013-09-24T20:15:00Z,,False,True,,,,36.258,Golden Trout Wilderness,-118.459,False,Angora Fire,100.0,,True,The Angora Fire burned September 2013 in the Golden Trout WIlderness in Tulare County.,"Angora Fire, September 2013, Tulare County, Golden Trout WIlderness",2013-09-08T11:53:00Z,Finalized,,,,,d332a628-6290-4e91-b8d0-4dc663b80c38,2013-09-24T20:15:00Z,,2013-09-08,2013-09-24,16.0,"(-32.39999999999998, 4.1, 4.1)",-32.39999999999998,4.1,4.1,[],0,0.0,0.0,,TULARE,9,0.7,TULARE,4162.198178,1585.5053879999996,0.3809298164562311,22994,2013,71.2,0.42,0
6980.0,False,USFS - Sequoia National Forest,,2015,False,/incidents/2015/7/19/cabin-fire/,,,Tulare,54,,,,2015-09-05T18:00:00Z,,False,True,,,,36.24,"Golden Trout Wilderness, Sequoia National Forest",-118.54,False,Cabin Fire,100.0,,True,"The Cabin Fire started on July 19, 2015 in the Golden Trout Wilderness on the Sequoia National Forest in Tulare County.","USFS, Sequoia National Forest, Cabin Fire, Tulare County, Golden Trout Wilderness,",2015-07-19T08:00:00Z,Finalized,,,,,c316e4c3-4455-4a12-8ecc-af75339adf8f,2015-09-05T18:00:00Z,,2015-07-19,2015-09-05,48.0,"(125.5, 48.900000000000006, -2.799999999999999)",125.5,48.900000000000006,-2.799999999999999,[],0,0.0,0.0,,TULARE,7,1.0,TULARE,4162.198178,1585.5053879999996,0.3809298164562311,22994,2015,71.2,1.04,0
430.0,False,CAL FIRE Tulare Unit,,2015,True,/incidents/2015/7/21/triple-fire/,"On July 21st 2015, at 12:22pm the CAL FIRE Tulare Unit received 911 calls of a possible vegetation fire in the Springville area of Tulare County. 
<br>
CAL FIRE would like to remind all residents and visitors to the area that we remain in a drought situation and remember ONE LESS SPARK ONE LESS WILDFIRE.
",,Tulare,54,,,,2015-07-26T10:30:00Z,,False,True,,,,36.085212,"Globe Dr and Mountain Rd, Springville",-118.824235,True,Triple Fire,100.0,,True,"Triple Fire started on July 21, 2015 off of Globe Dr and Mountain Rd in the town of Springville in Tulare County. and burned 430 acres.",Triple Fire off of Globe Dr and Mountain Rd in the town of Springville [Tulare County] July 2015,2015-07-21T12:35:00Z,Finalized,,,,,9e2f6af4-ea45-4163-b6a1-e1fe9571fda3,2015-07-26T10:30:00Z,,2015-07-21,2015-07-26,5.0,"(-30.799999999999997, -3.0999999999999996, -3.0999999999999996)",-30.8,-3.1,-3.1,['East Porterville' 'Porterville' 'Springville' 'Strathmore' 'Terra Bella'],90789,5048.599999999999,4742.500000000001,1236.0,TULARE,7,1.0,TULARE,4162.198178,1585.5053879999996,0.3809298164562311,22994,2015,71.2,1.04,0
86.0,False,CAL FIRE Tulare Unit,,2015,True,/incidents/2015/7/30/advance-fire/,The fire experienced minimal fire behavior overnight but firefighters will continue to remain on scene as they continue to mop up and begin suppression repair efforts within the fire area.  ,,Tulare,54,6.0,,10.0,2015-08-05T17:45:00Z,,False,True,,,4.0,36.49845,5 miles north of the community of Three Rivers near Advance,-118.9009,True,Advance Fire,100.0,150.0,True,"The Advance Fire started on July 30, 2015 and burned 86 acres near 5 miles north of the community of Three Rivers near Advance in Tulare County.","Advance Fire, Tulare County, July 30, 2014, Three Rivers, 315",2015-07-30T12:40:00Z,Finalized,,,,,2a6270c5-859f-4ffa-91c2-ecbee5ebdd7b,2015-08-05T17:45:00Z,1.0,2015-07-30,2015-08-05,6.0,"(-9.299999999999997, 3.8000000000000007, 3.8000000000000007)",-9.299999999999995,3.8000000000000007,3.8000000000000007,['Lemon Cove' 'Three Rivers' 'Woodlake'],10510,12273.5,8617.9,1214.0,TULARE,7,1.0,TULARE,4162.198178,1585.5053879999996,0.3809298164562311,22994,2015,71.2,1.04,0
4347.0,False,Sequoia National Forest,,2016,False,/incidents/2016/10/29/meadow-fire/,,,Tulare,54,,,,2016-12-19T13:30:00Z,,False,True,,,,35.984,	East of Trail of 100 Giants between Lloyd Meadow Road and Western Divide Highway.,-118.551,False,Meadow Fire,100.0,,True,"Meadow Fire, Sequoia National Forest, Tulare County","Meadow Fire, Sequoia National Forest, October 29, 2016, Tulare County",2016-10-29T11:15:00Z,Finalized,,,,,89c304db-e288-4582-90d4-884d57fd71f9,2016-12-19T13:30:00Z,,2016-10-29,2016-12-19,51.0,"(661.7999999999998, 49.599999999999994, 2.1999999999999993)",661.7999999999998,49.6,2.2,[],0,0.0,0.0,,TULARE,10,0.4,TULARE,4162.198178,1585.5053879999996,0.3809298164562311,22994,2016,56.0,1.29,0
395.0,False,US Forest Service - Sequoia National Forest,,2016,False,/incidents/2016/8/22/tule-fire/,,,Tulare,54,,,,2016-11-08T10:15:00Z,,False,True,,,,36.1648,"off Hwy 190, 4 miles northeast of Springville",-118.73906,False,Tule Fire,100.0,,True,"The Tule Fire started on August 22, 2016 and burned off Hwy 190 4 miles northeast of Springville.","Tule Fire, US Forest Service, Sequoia National Forest, Tulare Co., Hwy 190, Springville",2016-08-22T22:00:00Z,Finalized,,,,,954fb899-decb-461b-a0dd-76442e3370d3,2016-11-08T10:15:00Z,,2016-08-22,2016-11-08,78.0,"(127.69999999999982, 36.7, -0.3000000000000007)",127.69999999999982,36.7,-0.3000000000000007,['East Porterville' 'Springville'],7256,1753.4,1667.3000000000002,804.0,TULARE,8,1.0,TULARE,4162.198178,1585.5053879999996,0.3809298164562311,22994,2016,72.1,0.03,0
120.0,False,CAL FIRE Tulare Unit,,2018,True,/incidents/2018/10/24/market-fire/,,,Tulare,54,,,,2019-01-04T08:51:00Z,,False,True,,,,36.47766,"Road 208 and Avenue 380, 5 miles north of Woodlake",-119.10433,False,Market Fire,100.0,,True,"The Market Fire started on October 24, 2018 off Road 208 and Avenue 380, 5 miles north of Woodlake in Tulare County and burned 120 acres. It was contained October 25, 2018. ","Market Fire, October 24, 2018, Tulare County.",2018-10-24T12:18:00Z,Finalized,,,,,87760805-5b1a-486e-91c4-590557929182,2019-01-04T08:51:00Z,,2018-10-24,2019-01-04,72.0,"(805.0999999999999, 62.099999999999994, 6.0)",805.0999999999999,62.1,6.0,"['Cutler' 'East Orosi' 'Exeter' 'Farmersville' 'Ivanhoe' 'Lemon Cove'
 'Orosi' 'Three Rivers' 'Woodlake']",50225,14162.6,10264.3,2494.0,TULARE,10,0.4,TULARE,4162.198178,1585.5053879999996,0.3809298164562311,22994,2018,56.4,0.71,1
257.0,False,CAL FIRE Tulare Unit,,2019,True,/incidents/2019/6/2/citrus-fire/,,,Tulare,54,,,,2019-06-11T14:48:00Z,,False,True,,,,36.18479,"Off Rd 256 & Ave 220, east of Strathmore",-118.99229,False,Citrus Fire,100.0,,True,"The Citrus Fire started on June 2, 2019 off Rd 256 & Ave 220, east of Strathmore (Tulare County) and burned 257 acres. It was contained on June 3, 2019.",June 2019,2019-06-02T16:12:00Z,Finalized,,,,,11e0324e-e8ff-4591-b592-9e704ade60d6,2019-06-11T14:48:00Z,,2019-06-02,2019-06-11,9.0,"(-0.09999999999999432, 5.800000000000001, -0.6999999999999993)",-0.0999999999999943,5.800000000000001,-0.6999999999999993,"['East Porterville' 'Exeter' 'Farmersville' 'Lemon Cove' 'Lindsay'
 'Poplar-Cotton Center' 'Porterville' 'Springville' 'Strathmore'
 'Woodville']",129762,7358.699999999999,6845.0,1902.0,TULARE,6,0.8,TULARE,4162.198178,1585.5053879999996,0.3809298164562311,22994,2019,52.7,3.31,0
155.0,False,CAL FIRE Tulare Unit,,2019,True,/incidents/2019/6/1/spruce-fire/,,,Tulare,54,,,,2019-06-11T14:48:00Z,,False,True,,,,36.28001,"Off Spruce Rd & Myer Dr, east of Exeter",-119.10974,False,Spruce Fire,100.0,,True,"The Spruce Fire started on June 1, 2019 off Spruce Rd & Myer Dr, east of Exeter (Tulare County). It was contained on June 2, 2019",June 2019,2019-06-01T15:49:00Z,Finalized,,,,,812a492e-35cb-4bb0-9e5a-1ec181d8b97e,2019-06-11T14:48:00Z,,2019-06-01,2019-06-11,10.0,"(0.9000000000000057, 5.800000000000001, -2.0)",0.9000000000000057,5.800000000000001,-2.0,"['Exeter' 'Farmersville' 'Ivanhoe' 'Lemon Cove' 'Lindsay' 'Strathmore'
 'Tulare' 'Visalia' 'Woodlake' 'Woodville']",357880,11424.5,10858.0,1902.0,TULARE,6,0.8,TULARE,4162.198178,1585.5053879999996,0.3809298164562311,22994,2019,52.7,3.31,0
1984.0,False,USFS Los Padres National Forest,,2013,False,/incidents/2013/5/27/white-fire/,,,Santa Barbara,42,,,,2013-05-30T19:30:00Z,,False,True,,,,34.55048,"Southeast of Lake Cachuma, approx. 12 miles southeast of Santa Ynez",-119.82429,False,White Fire,100.0,,True,"The White Fire burned in May 2013, Southeast of Lake Cachuma, approx. 12 miles southeast of Santa Ynez on the Los Padres National Forest in Santa Barbara County. ","White Fire, May 2013, Lake Cachuma, Santa Ynez, Los Padres National Forest, Santa Barbara County",2013-05-27T14:45:00Z,Finalized,,,,,abc61995-8bea-4be1-aa49-ee378ab3baaa,2013-05-30T19:30:00Z,,2013-05-27,2013-05-30,3.0,"(8.799999999999997, 6.799999999999999, -3.1999999999999993)",8.799999999999997,6.799999999999999,-3.2,['Goleta' 'Isla Vista' 'Mission Canyon' 'Montecito' 'Santa Barbara'],271772,12117.899999999998,10007.6,5782.0,SANTA BARBARA,5,0.5,SANTA BARBARA,2757.613073,272.97858700000006,0.098990895304622,29657,2013,61.6,0.13,0
170.0,False,Santa Barbara County Fire,,2013,True,/incidents/2013/5/28/olive-fire/,,,Santa Barbara,42,,,,2013-05-29T10:30:00Z,,False,True,,,,34.611824,"Hwy 246 and Meadowvale, East of Solvang ",-120.074655,False,Olive Fire,100.0,,True,"The Olive Fire burned in May 2013 off Highway 246 and Meadowvale, East of Solvang in Santa Barbara County. ","Olive Fire, May 2013, Highway 246, Meadowvale, Solvang, Santa Barbara County, ",2013-05-28T15:24:00Z,Finalized,,,,,cb5f34a0-177e-445d-9349-dd94063a01d0,2013-05-29T10:30:00Z,,2013-05-28,2013-05-29,1.0,"(-3.8999999999999986, -0.6999999999999993, -0.6999999999999993)",-3.899999999999999,-0.6999999999999993,-0.6999999999999993,['Buellton' 'Los Alamos' 'Santa Ynez' 'Solvang'],27822,3450.6000000000004,3228.3,1245.0,SANTA BARBARA,5,0.5,SANTA BARBARA,2757.613073,272.97858700000006,0.098990895304622,29657,2013,61.6,0.13,0
632.0,False,Santa Barbara County Fire,,2014,True,/incidents/2014/5/13/miguelito-fire/,,,Santa Barbara,42,10.0,1.0,10.0,2014-05-19T09:20:00Z,,False,True,,1.0,,34.609,Off Santa Miguelito Canyon Road in Lompoc,-120.454,True,Miguelito Fire,100.0,548.0,True,"The Miguelito Fire started on May 13, 2014 and burned 632 acres off Santa Miguelito Canyon Road in Santa Barbara County.","Miguelito Fire, Santa Barbara County, Santa Miguelito Canyon Road",2014-05-13T14:00:00Z,Finalized,,,,1200.0,d08b0c4e-35d3-43fb-8af8-1756b1789172,2014-05-19T09:20:00Z,3.0,2014-05-13,2014-05-19,6.0,"(23.700000000000003, 8.399999999999999, 1.5)",23.700000000000003,8.399999999999999,1.5,"['Buellton' 'Lompoc' 'Los Alamos' 'Mission Hills' 'Vandenberg AFB'
 'Vandenberg Village']",74099,10148.7,9037.9,1423.0,SANTA BARBARA,5,0.5,SANTA BARBARA,2757.613073,272.97858700000006,0.098990895304622,29657,2014,57.6,0.64,0
32606.0,False,Los Padres National Forest,,2016,True,/incidents/2016/8/18/rey-fire/,,,Santa Barbara,42,,,,2016-09-15T15:20:00Z,,False,True,,,,0.0,"off of Hwy 154 and Paradise Rd, north of Santa Barbara",0.0,False,Rey Fire ,100.0,,True,"The Rey Fire started on August 18 off of Hwy 154 and Paradise Rd, north of Santa Barbara on the Los Padres National Forest in Santa Barbara County and burned 32,606 acres.","Hwy 154 and Paradise Rd, north of Santa Barbara, Los Padres National Forest, Rey Fire, USFS",2016-08-18T17:57:00Z,Finalized,,,,,dc3f57ff-a935-4c25-bbe3-e00eeb5b5f42,2016-09-15T15:20:00Z,,2016-08-18,2016-09-15,28.0,"(84.30000000000001, 11.200000000000001, 11.200000000000001)",84.30000000000001,11.2,11.2,[],0,0.0,0.0,,SANTA BARBARA,8,1.0,SANTA BARBARA,2757.613073,272.97858700000006,0.098990895304622,29657,2016,69.5,0.0,0
12518.0,False,Vandenberg Air Force Base,,2016,False,/incidents/2016/9/17/canyon-fire/,,,Santa Barbara,42,,,,2016-09-27T14:00:00Z,,False,True,,,,34.63445,"Santa Ynez Ridge Road and Egress Road, south side of Vandenberg Air Force Base",-120.54421,False,Canyon Fire,100.0,,True,"The Canyon Fire started on September 18, 2016 off of Santa Ynez Ridge Road, south side of Vandenberg Air Force Base (Santa Barbara County)","Canyon Fire, Santa Ynez Ridge Road and Egress Road, south side of Vandenberg Air Force Base (Santa Barbara County)",2016-09-17T17:20:00Z,Finalized,,,,,f6afb8c4-32dc-4e6d-8d30-e6b7ccd4a62f,2016-09-27T14:00:00Z,,2016-09-17,2016-09-27,10.0,"(73.79999999999998, 23.0, 4.5)",73.79999999999998,23.0,4.5,['Lompoc' 'Mission Hills' 'Vandenberg AFB' 'Vandenberg Village'],67363,9215.5,8186.4,1423.0,SANTA BARBARA,9,0.7,SANTA BARBARA,2757.613073,272.97858700000006,0.098990895304622,29657,2016,67.7,0.0,0
